ID,Nickname,AvatarName,Category,Comment,Author,AvatarURL,SourceURL,EntryType,DisplaySerial,BoothURL
0200,알파카 Akyo 2,akyo_アルパカ2,"동물,동물/알파카",,ささのき,https://vrchat.com/home/avatar/avtr_48249a7a-fbc2-4668-b1a6-9b78dc053736,https://vrchat.com/home/avatar/avtr_48249a7a-fbc2-4668-b1a6-9b78dc053736,avatar,0200,
0201,토로로 Akyo,akyo_TORORO,"패러디,패러디/이웃집 토토로",토로로‥,ささのき,https://vrchat.com/home/avatar/avtr_36624382-f918-47fb-9bdb-dc02b67df8d3,https://vrchat.com/home/avatar/avtr_36624382-f918-47fb-9bdb-dc02b67df8d3,avatar,0201,
0202,토로로 Akyo 2,akyo_TORORO2,"패러디,패러디/이웃집 토토로",팔이 있다,ささのき,https://vrchat.com/home/avatar/avtr_22aae6f5-3641-4d7a-b9ee-8751d584693c,https://vrchat.com/home/avatar/avtr_22aae6f5-3641-4d7a-b9ee-8751d584693c,avatar,0202,
0203,유카타 Akyo,akyo_yukata1,패션,,ささのき,https://vrchat.com/home/avatar/avtr_e2ccce43-1bb6-4962-be94-bf341e6df024,https://vrchat.com/home/avatar/avtr_e2ccce43-1bb6-4962-be94-bf341e6df024,avatar,0203,
0204,폴 Akyo,akyo_fall,"패러디,패러디/Fall Guys",,ささのき,https://vrchat.com/home/avatar/avtr_e53958d7-1a6a-4ad6-918f-de3cc4935bb9,https://vrchat.com/home/avatar/avtr_e53958d7-1a6a-4ad6-918f-de3cc4935bb9,avatar,0204,
0205,병아리 Akyo,akyo_hiyoko,"동물,동물/새",,ささのき,https://vrchat.com/home/avatar/avtr_1215c40a-e4af-4dfe-9787-57907e610c41,https://vrchat.com/home/avatar/avtr_1215c40a-e4af-4dfe-9787-57907e610c41,avatar,0205,
0206,해변 Akyo,akyo_sea,"환경・날씨,기능・특성,기능・특성/잠수",,ささのき,https://vrchat.com/home/avatar/avtr_90e8e6ec-c455-4a45-b778-89651e4baec3,https://vrchat.com/home/avatar/avtr_90e8e6ec-c455-4a45-b778-89651e4baec3,avatar,0206,
0207,아시가루 Akyo,akyo_asigaru2,"신분・역할,신분・역할/병사,무기・기계,나라,나라/일본,Booth,Booth/아바타",asigaru1은 폐기안,ささのき,https://vrchat.com/home/avatar/avtr_711b3c52-9f3d-479b-abdc-6c1b3f639cbd,https://vrchat.com/home/avatar/avtr_711b3c52-9f3d-479b-abdc-6c1b3f639cbd,avatar,0207,https://booth.pm/ja/items/2401546
0208,유령 Akyo/고스트 Akyo,akyo_ghost 3․0,"가상의 존재,가상의 존재/요괴・유령",유령 시리즈의 시조,ささのき,https://vrchat.com/home/avatar/avtr_34834487-1367-4c24-baea-5e2e3fd6d5da,https://vrchat.com/home/avatar/avtr_34834487-1367-4c24-baea-5e2e3fd6d5da,avatar,0208,
0209,프랑켄 Akyo,akyo_フランケン,"계절・행사,계절・행사/할로윈,가상의 존재,가상의 존재/요괴・유령",,ささのき,https://vrchat.com/home/avatar/avtr_9c86e679-6d0e-4a64-8aec-a666c0bb3127,https://vrchat.com/home/avatar/avtr_9c86e679-6d0e-4a64-8aec-a666c0bb3127,avatar,0209,
0210,미라 Akyo,akyo_ミイラ,"계절・행사,계절・행사/할로윈,가상의 존재,가상의 존재/요괴・유령",,ささのき,https://vrchat.com/home/avatar/avtr_c1a939ff-b601-46ad-8041-49948e8d04f9,https://vrchat.com/home/avatar/avtr_c1a939ff-b601-46ad-8041-49948e8d04f9,avatar,0210,
0211,고구마 Akyo,akyo_サツマイモ,"음식,음식/채소,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_6e236506-58d9-410e-99d6-344527f6b7dd,https://vrchat.com/home/avatar/avtr_6e236506-58d9-410e-99d6-344527f6b7dd,avatar,0211,https://booth.pm/ja/items/3109079
0212,코트 여우 Akyo,akyo_coat,"동물,동물/여우,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_20553520-5c47-41cf-9815-1c160e1a8cfd,https://vrchat.com/home/avatar/avtr_20553520-5c47-41cf-9815-1c160e1a8cfd,avatar,0212,https://booth.pm/ja/items/2573111
0213,사자춤 Akyo,akyo_sisimai,"계절・행사,Booth,Booth/아바타",나쁜 키즈 Akyo를 습격한다,ささのき,https://vrchat.com/home/avatar/avtr_3f41cb57-4272-4f6a-8091-e4c5c9dfcedf,https://vrchat.com/home/avatar/avtr_3f41cb57-4272-4f6a-8091-e4c5c9dfcedf,avatar,0213,https://booth.pm/ja/items/2610875
0214,무녀 여우 Akyo,akyo_miko,"동물,동물/여우,신분・역할,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_a0c16e22-fb58-4040-b58b-bcce4ce9ffa1,https://vrchat.com/home/avatar/avtr_a0c16e22-fb58-4040-b58b-bcce4ce9ffa1,avatar,0214,https://sasanoki.booth.pm/items/3200716
0215,양 Akyo,akyo_sheep,"동물,동물/양,네발걸음",,ささのき,https://vrchat.com/home/avatar/avtr_d70abf49-48d4-47aa-ba54-018671093563,https://vrchat.com/home/avatar/avtr_d70abf49-48d4-47aa-ba54-018671093563,avatar,0215,
0216,로우폴리 여우 Akyo,akyo_狐ローポリ,"동물,동물/여우,로우폴리",,ささのき,https://vrchat.com/home/avatar/avtr_298de4f3-d106-4742-a795-7442cd7bd5cd,https://vrchat.com/home/avatar/avtr_298de4f3-d106-4742-a795-7442cd7bd5cd,avatar,0216,
0217,among Akyo,akyo_among,"패러디,패러디/Among Us",,ささのき,https://vrchat.com/home/avatar/avtr_1e9aed2c-daed-4b61-a2c0-71a5f6805432,https://vrchat.com/home/avatar/avtr_1e9aed2c-daed-4b61-a2c0-71a5f6805432,avatar,0217,
0218,이집트 Akyo/파라오 Akyo,akyo_ファラオ,"역사,나라,나라/이집트,신분・역할,신분・역할/왕족,정상에 서는 자",,ささのき,https://vrchat.com/home/avatar/avtr_e2e08913-bd24-4e64-9175-5eefc0d5cf32,https://vrchat.com/home/avatar/avtr_e2e08913-bd24-4e64-9175-5eefc0d5cf32,avatar,0218,
0219,붕어빵 여우 Akyo,akyo_taiyaki,"동물,동물/여우,음식,음식/요리",,ささのき,https://vrchat.com/home/avatar/avtr_ceeb309c-1a40-4428-b40a-b2db5c5c926c,https://vrchat.com/home/avatar/avtr_ceeb309c-1a40-4428-b40a-b2db5c5c926c,avatar,0219,
0220,しばいぬAkyo,akyo_dog,"동물,동물/개,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_79c61874-9523-4be9-9518-84a00a31b685,https://vrchat.com/home/avatar/avtr_79c61874-9523-4be9-9518-84a00a31b685,avatar,0220,https://sasanoki.booth.pm/items/6621160
0221,옥수수 Akyo,akyo_Corn,"음식,음식/채소,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_18a4a48c-eb45-4023-bc8c-c9f708f5997e,https://vrchat.com/home/avatar/avtr_18a4a48c-eb45-4023-bc8c-c9f708f5997e,avatar,0221,https://booth.pm/ja/items/3145248
0222,해적 Akyo,akyo_kaizoku,신분・역할,,ささのき,https://vrchat.com/home/avatar/avtr_f02535d3-5b8a-4589-a468-a129f002c45b,https://vrchat.com/home/avatar/avtr_f02535d3-5b8a-4589-a468-a129f002c45b,avatar,0222,
0223,여우 Akyo V2,akyo_fox V2,"동물,동물/여우,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_270596d5-eb6c-49f0-8e3e-547b8ad5dfad,https://vrchat.com/home/avatar/avtr_270596d5-eb6c-49f0-8e3e-547b8ad5dfad,avatar,0223,https://sasanoki.booth.pm/items/3245659
0224,당근 Akyo,akyo_にんじん,"음식,음식/채소,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_0375af58-540b-4fe5-bfab-6d7b5212350b,https://vrchat.com/home/avatar/avtr_0375af58-540b-4fe5-bfab-6d7b5212350b,avatar,0224,https://sasanoki.booth.pm/items/2318357
0225,청소 Akyo,akyo___おそうじ 0․303,"신분・역할,도구・문구・생활용품",,ささのき,https://vrchat.com/home/avatar/avtr_4aa294f8-df3e-447b-b5d1-9753663a69e3,https://vrchat.com/home/avatar/avtr_4aa294f8-df3e-447b-b5d1-9753663a69e3,avatar,0225,
0226,호랑이 Akyo,akyo_tora,"동물,동물/호랑이,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_ac962bce-4567-4cbd-b25c-be16058a19cd,https://vrchat.com/home/avatar/avtr_ac962bce-4567-4cbd-b25c-be16058a19cd,avatar,0226,https://sasanoki.booth.pm/items/3528166
0227,후리소데 여우 Akyo,きつねkyo_振袖,"동물,동물/여우,계절・행사,계절・행사/설날",A가 없다,ささのき,https://vrchat.com/home/avatar/avtr_0d6f6089-2fda-4125-86ce-30d53ac2e548,https://vrchat.com/home/avatar/avtr_0d6f6089-2fda-4125-86ce-30d53ac2e548,avatar,0227,
0228,구미호 Akyo,akyo_fox9 1․55,"동물,동물/여우,Booth,Booth/아바타",유카타도 입고 있다,ささのき,https://vrchat.com/home/avatar/avtr_347af16a-3802-4214-846c-f027276410df,https://vrchat.com/home/avatar/avtr_347af16a-3802-4214-846c-f027276410df,avatar,0228,https://sasanoki.booth.pm/items/3869367
0229,튀김 Akyo,akyo_Fried 1․4,"음식,음식/요리,Booth,Booth/아바타",새우튀김?,ささのき,https://vrchat.com/home/avatar/avtr_43a755ef-8725-43bd-81c8-9c60b817cf0f,https://vrchat.com/home/avatar/avtr_43a755ef-8725-43bd-81c8-9c60b817cf0f,avatar,0229,https://sasanoki.booth.pm/items/3923155
0230,메이드 여우 Akyo,akyo___メイド 1․74,"동물,동물/여우,신분・역할,프리티,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_b6d06215-a01a-44f7-abfe-f9ef5d57b1db,https://vrchat.com/home/avatar/avtr_b6d06215-a01a-44f7-abfe-f9ef5d57b1db,avatar,0230,https://sasanoki.booth.pm/items/3999366
0231,빙수 Akyo,akyo_かき氷 1․061,"음식,음식/디저트,Booth,Booth/아바타",色変更可能,ささのき,https://vrchat.com/home/avatar/avtr_6fa94c58-2222-4f99-8fa1-b10790a8da27,https://vrchat.com/home/avatar/avtr_6fa94c58-2222-4f99-8fa1-b10790a8da27,avatar,0231,https://sasanoki.booth.pm/items/3991476
0232,보병 Akyo,akyo__歩兵,"신분・역할,신분・역할/병사,Booth,Booth/아바타",초록색은 초코민트류?,ささのき,https://vrchat.com/home/avatar/avtr_44db453a-6048-4c21-b993-4dd3717bfc1d,https://vrchat.com/home/avatar/avtr_44db453a-6048-4c21-b993-4dd3717bfc1d,avatar,0232,https://sasanoki.booth.pm/items/2294731
0233,안경 Akyo,akyo__papipo 1․01,"패션,패션/안경,패러디,패러디/인물",원본이 있다?,ささのき,https://vrchat.com/home/avatar/avtr_f68c924d-b93d-4d59-ba31-5d12abfe5a0f,https://vrchat.com/home/avatar/avtr_f68c924d-b93d-4d59-ba31-5d12abfe5a0f,avatar,0233,
0234,배추 Akyo,akyo_hakusai 1․03,"음식,음식/채소",,ささのき,https://vrchat.com/home/avatar/avtr_c293ac43-7343-4c37-a7a2-f36a6e3c3c9e,https://vrchat.com/home/avatar/avtr_c293ac43-7343-4c37-a7a2-f36a6e3c3c9e,avatar,0234,
0235,죽순 Akyo,akyo_たけのこ,"음식,음식/채소,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_6ecd7341-b642-4ae7-bc6e-90641ae1c48e,https://vrchat.com/home/avatar/avtr_6ecd7341-b642-4ae7-bc6e-90641ae1c48e,avatar,0235,https://sasanoki.booth.pm/items/4385559
0236,피자 Akyo,akyo__pizza,"음식,음식/요리,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_4fd7301c-e773-4b61-b8be-d8b9bbff2c8b,https://vrchat.com/home/avatar/avtr_4fd7301c-e773-4b61-b8be-d8b9bbff2c8b,avatar,0236,https://sasanoki.booth.pm/items/4385761
0237,드라큘라 Akyo,akyo__Helloween,"계절・행사,계절・행사/할로윈,가상의 존재,가상의 존재/요괴・유령",,ささのき,https://vrchat.com/home/avatar/avtr_839891c0-f3a2-4338-b071-a25a423d2567,https://vrchat.com/home/avatar/avtr_839891c0-f3a2-4338-b071-a25a423d2567,avatar,0237,
0238,유령 여우 Akyo,ローポリきつねyu-rei,"동물,동물/여우,계절・행사,계절・행사/할로윈,가상의 존재,가상의 존재/요괴・유령,로우폴리,Booth,Booth/아바타",生死不明、要確認,ささのき,https://vrchat.com/home/avatar/avtr_bd6c9d1b-c6da-4d2a-9ebc-ce4453c94dd5,https://vrchat.com/home/avatar/avtr_bd6c9d1b-c6da-4d2a-9ebc-ce4453c94dd5,avatar,0238,https://sasanoki.booth.pm/items/4314189
0239,아이돌 여우 Akyo,akyo きつねidol,"동물,동물/여우,신분・역할,프리티",,ささのき,https://vrchat.com/home/avatar/avtr_f9bb0395-8436-4dd9-b753-1d3555ebf798,https://vrchat.com/home/avatar/avtr_f9bb0395-8436-4dd9-b753-1d3555ebf798,avatar,0239,
0240,군고구마 Akyo,akyo_yakiimo,"음식,음식/요리",,ささのき,https://vrchat.com/home/avatar/avtr_8af73583-7ef5-418f-b283-2f904168be1d,https://vrchat.com/home/avatar/avtr_8af73583-7ef5-418f-b283-2f904168be1d,avatar,0240,
0241,의자 Akyo,akyo_isu,가전・가구,키즈 Akyo!?,ささのき,https://vrchat.com/home/avatar/avtr_c1407fbf-592f-4ef7-b332-df0b88761f3e,https://vrchat.com/home/avatar/avtr_c1407fbf-592f-4ef7-b332-df0b88761f3e,avatar,0241,
0242,여행 여우 Akyo/판초 여우 Akyo,fox pontyo 0․4,"동물,동물/여우,패션,환경・날씨,환경・날씨/비",,ささのき,https://vrchat.com/home/avatar/avtr_b32ab8eb-a15b-416f-ae7b-2ee4a1b5b9a7,https://vrchat.com/home/avatar/avtr_b32ab8eb-a15b-416f-ae7b-2ee4a1b5b9a7,avatar,0242,
0243,고양이 Akyo,akyo_cat 1․07,"동물,동물/고양이,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_c875e748-aa41-43b7-bc72-b4f2744c460c,https://vrchat.com/home/avatar/avtr_c875e748-aa41-43b7-bc72-b4f2744c460c,avatar,0243,https://sasanoki.booth.pm/items/4385678
0244,허스키 Akyo,akyo_husky,"동물,동물/개,Booth,Booth/아바타",개 Akyo로 분류해도 되는지 확인 필요,ささのき,https://vrchat.com/home/avatar/avtr_889f3ebc-bd9d-4cff-bdee-1ceea7fe2485,https://vrchat.com/home/avatar/avtr_889f3ebc-bd9d-4cff-bdee-1ceea7fe2485,avatar,0244,https://sasanoki.booth.pm/items/4598090
0245,단팥죽 Akyo,akyo_osiruko,"음식,음식/디저트,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_83f28034-4486-424e-8b6a-e57d6881596f,https://vrchat.com/home/avatar/avtr_83f28034-4486-424e-8b6a-e57d6881596f,avatar,0245,https://sasanoki.booth.pm/items/6154051
0246,유부우동 Akyo,akyo_fox_udon,"동물,동물/여우,음식,음식/요리,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_34e805c0-2030-4fba-b60b-5225fa62c893,https://vrchat.com/home/avatar/avtr_34e805c0-2030-4fba-b60b-5225fa62c893,avatar,0246,https://sasanoki.booth.pm/items/4598115
0247,벚꽃 여우 Akyo,akyo fox sakura,"동물,동물/여우,식물,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_44f31d4e-bb9e-4979-9034-9fe48c6474ad,https://vrchat.com/home/avatar/avtr_44f31d4e-bb9e-4979-9034-9fe48c6474ad,avatar,0247,https://sasanoki.booth.pm/items/4614637
0248,여름 여우 Akyo,akyo fox summer,"동물,동물/여우,계절・행사",,ささのき,https://vrchat.com/home/avatar/avtr_b75e7aea-f210-4a94-85be-6ee2a23d4c94,https://vrchat.com/home/avatar/avtr_b75e7aea-f210-4a94-85be-6ee2a23d4c94,avatar,0248,
0249,양배추 Akyo,akyo_kyabetu,"음식,음식/채소,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_3e671ca8-dcb1-49ed-97ad-5e60e03397bd,https://vrchat.com/home/avatar/avtr_3e671ca8-dcb1-49ed-97ad-5e60e03397bd,avatar,0249,https://sasanoki.booth.pm/items/4677475
0250,수박 Akyo,akyo_スイカ,"음식,음식/과일,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_3f5597aa-0b86-4280-b5e1-c109b2ced0b7,https://vrchat.com/home/avatar/avtr_3f5597aa-0b86-4280-b5e1-c109b2ced0b7,avatar,0250,https://sasanoki.booth.pm/items/4677504
0251,말 Akyo,akyo_uma,"동물,동물/말,네발걸음,계절・행사,계절・행사/설날,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_2134f6da-1d71-4c56-9061-3a3f9d9f445e,https://vrchat.com/home/avatar/avtr_2134f6da-1d71-4c56-9061-3a3f9d9f445e,avatar,0251,https://sasanoki.booth.pm/items/4643390
0252,핫도그 Akyo,akyo_hotdog,"음식,음식/요리,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_0f8b848e-5ade-4e1b-8e3f-ac6de38fa6c2,https://vrchat.com/home/avatar/avtr_0f8b848e-5ade-4e1b-8e3f-ac6de38fa6c2,avatar,0252,https://sasanoki.booth.pm/items/4661196
0253,현장 고양이 Akyo,akyo_ねこG,"동물,동물/고양이",,ささのき,https://vrchat.com/home/avatar/avtr_f7a7832b-a037-4d97-9b99-713a680366b5,https://vrchat.com/home/avatar/avtr_f7a7832b-a037-4d97-9b99-713a680366b5,avatar,0253,
0254,고추 Akyo,akyo_tougarasi,"음식,음식/채소,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_1c6cba9c-259a-4d28-84d2-c3aec1a22cff,https://vrchat.com/home/avatar/avtr_1c6cba9c-259a-4d28-84d2-c3aec1a22cff,avatar,0254,https://sasanoki.booth.pm/items/6077362
0255,트리케라 Akyo,akyo_トリケラ,"동물,동물/공룡,네발걸음,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_ca7aed34-d6f0-42d1-bd93-bf97447e3c06,https://vrchat.com/home/avatar/avtr_ca7aed34-d6f0-42d1-bd93-bf97447e3c06,avatar,0255,https://sasanoki.booth.pm/items/4643196
0256,스테고 Akyo,akyo_sutego,"동물,동물/공룡,네발걸음,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_a1b7da99-1ac6-4374-9d2f-40d896dd8722,https://vrchat.com/home/avatar/avtr_a1b7da99-1ac6-4374-9d2f-40d896dd8722,avatar,0256,https://sasanoki.booth.pm/items/4643274
0257,프테라 Akyo,akyo_putera,"동물,동물/공룡,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_b8ac1e0d-54b4-4bac-9070-3a3cecd9b8d2,https://vrchat.com/home/avatar/avtr_b8ac1e0d-54b4-4bac-9070-3a3cecd9b8d2,avatar,0257,https://sasanoki.booth.pm/items/4643328
0258,핫도그 여우 Akyo,akyo_hotfox,"동물,동물/여우,음식,음식/요리,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_cbbfe341-412e-46ee-ae10-8f0e36bfba41,https://vrchat.com/home/avatar/avtr_cbbfe341-412e-46ee-ae10-8f0e36bfba41,avatar,0258,https://sasanoki.booth.pm/items/4677415
0259,티라노 Akyo,akyo_ティラノ,"동물,동물/공룡,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_f0c70f5a-be7a-4d0a-a5ae-7f59e09e7e0e,https://vrchat.com/home/avatar/avtr_f0c70f5a-be7a-4d0a-a5ae-7f59e09e7e0e,avatar,0259,https://sasanoki.booth.pm/items/4742866
0260,판다 Akyo,akyo_panda,"동물,동물/판다,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_8c04b666-3c8d-47c4-af8f-3d687f0ab4a8,https://vrchat.com/home/avatar/avtr_8c04b666-3c8d-47c4-af8f-3d687f0ab4a8,avatar,0260,https://sasanoki.booth.pm/items/4661247
0261,파인애플 Akyo,akyo_pain,"음식,음식/과일,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_8a91dedb-a60e-43b4-b319-114b880a1ac9,https://vrchat.com/home/avatar/avtr_8a91dedb-a60e-43b4-b319-114b880a1ac9,avatar,0261,https://sasanoki.booth.pm/items/4677560
0262,뱀 Akyo,akyo_hebi,"동물,동물/뱀",,ささのき,https://vrchat.com/home/avatar/avtr_9053fd92-d3f7-4182-ab55-f0d09d61c959,https://vrchat.com/home/avatar/avtr_9053fd92-d3f7-4182-ab55-f0d09d61c959,avatar,0262,
0263,페이퍼 Akyo,akyo_paper,"소재・원재료,소재・원재료/식물,소재・원재료/식물/나무",,ささのき,https://vrchat.com/home/avatar/avtr_f2ad9aca-efab-4ea1-a4f3-f34ef46bfa12,https://vrchat.com/home/avatar/avtr_f2ad9aca-efab-4ea1-a4f3-f34ef46bfa12,avatar,0263,
0264,잠옷 여우 Akyo,akyo_fox nemaki,"동물,동물/여우",,ささのき,https://vrchat.com/home/avatar/avtr_6a9e2984-e3a7-4426-b92b-e1c448606b17,https://vrchat.com/home/avatar/avtr_6a9e2984-e3a7-4426-b92b-e1c448606b17,avatar,0264,
0265,핫케이크 Akyo,akyo_hotcake,"음식,음식/디저트",,ささのき,https://vrchat.com/home/avatar/avtr_ffc9372b-9cce-4091-ac7f-a2cb4ce4f88a,https://vrchat.com/home/avatar/avtr_ffc9372b-9cce-4091-ac7f-a2cb4ce4f88a,avatar,0265,
0266,시라타마 Akyo,akyo_siratama,"음식,음식/디저트",,ささのき,https://vrchat.com/home/avatar/avtr_6759971b-6684-4d9d-92a8-ab5a0fb5cd95,https://vrchat.com/home/avatar/avtr_6759971b-6684-4d9d-92a8-ab5a0fb5cd95,avatar,0266,
0267,폰데 Akyo,akyo_ponde,"음식,음식/디저트,패러디,패러디/미스터도넛,Booth,Booth/아바타",퐁드 부분은 먹을 수 있다고 한다,ささのき,https://vrchat.com/home/avatar/avtr_2e8b058d-2b4b-47c7-bd7b-7088cb5435aa,https://vrchat.com/home/avatar/avtr_2e8b058d-2b4b-47c7-bd7b-7088cb5435aa,avatar,0267,https://sasanoki.booth.pm/items/5804572
0268,양갱 Akyo,akyo_youkan,"음식,음식/디저트",,ささのき,https://vrchat.com/home/avatar/avtr_2799de37-6347-493f-9bef-27e967a45f5c,https://vrchat.com/home/avatar/avtr_2799de37-6347-493f-9bef-27e967a45f5c,avatar,0268,
0269,잠옷 고양이 Akyo,akyo_neko nemaki,"동물,동물/고양이,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_241fca99-5913-43a4-a6b8-3a10bc3032cf,https://vrchat.com/home/avatar/avtr_241fca99-5913-43a4-a6b8-3a10bc3032cf,avatar,0269,https://sasanoki.booth.pm/items/6991052
0270,카스테라 Akyo,akyo_kasutera,"음식,음식/디저트",,ささのき,https://vrchat.com/home/avatar/avtr_5796cdd8-2824-4dea-89e5-50172e7a1cd0,https://vrchat.com/home/avatar/avtr_5796cdd8-2824-4dea-89e5-50172e7a1cd0,avatar,0270,
0271,문어씨 Akyo,akyo_takosan,"음식,음식/도시락",,ささのき,https://vrchat.com/home/avatar/avtr_afaee0d9-533e-4c9a-82f7-48e630981436,https://vrchat.com/home/avatar/avtr_afaee0d9-533e-4c9a-82f7-48e630981436,avatar,0271,
0272,마요 Akyo,akyo_mayo,조미료,,ささのき,https://vrchat.com/home/avatar/avtr_f9b08bbe-8e8e-41fd-9534-7f03034d7c21,https://vrchat.com/home/avatar/avtr_f9b08bbe-8e8e-41fd-9534-7f03034d7c21,avatar,0272,
0273,만두 Akyo,akyo_ギョーザ,"음식,음식/요리,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_77714ec2-1569-40d8-be0c-235b51c1f6b1,https://vrchat.com/home/avatar/avtr_77714ec2-1569-40d8-be0c-235b51c1f6b1,avatar,0273,https://sasanoki.booth.pm/items/5096908
0274,아이스크림 Akyo,akyo_cup ice,"음식,음식/디저트",,ささのき,https://vrchat.com/home/avatar/avtr_ab3e1fd3-aa53-494b-b4aa-029d5e92eb91,https://vrchat.com/home/avatar/avtr_ab3e1fd3-aa53-494b-b4aa-029d5e92eb91,avatar,0274,
0275,라면 Akyo,akyo_ramen,"음식,음식/요리",컵라면 Akyo?,ささのき,https://vrchat.com/home/avatar/avtr_ed372625-8a2f-434d-a1b3-bf79322e74a6,https://vrchat.com/home/avatar/avtr_ed372625-8a2f-434d-a1b3-bf79322e74a6,avatar,0275,
0276,배터리 Akyo,akyo_battery,전자,,ささのき,https://vrchat.com/home/avatar/avtr_38e5ac72-b0ca-4386-aba6-85240b34ab56,https://vrchat.com/home/avatar/avtr_38e5ac72-b0ca-4386-aba6-85240b34ab56,avatar,0276,
0277,경단 Akyo,akyo_dango,"음식,음식/디저트",,ささのき,https://vrchat.com/home/avatar/avtr_9fcb7d2b-037e-4985-b6da-5fb40f9a5c20,https://vrchat.com/home/avatar/avtr_9fcb7d2b-037e-4985-b6da-5fb40f9a5c20,avatar,0277,
0278,Lpack Akyo,akyo_Lpack,선물,레터팩 Akyo?,ささのき,https://vrchat.com/home/avatar/avtr_2434121e-3e7d-4595-b57d-c5bdffb56fb9,https://vrchat.com/home/avatar/avtr_2434121e-3e7d-4595-b57d-c5bdffb56fb9,avatar,0278,
0279,감자튀김 Akyo,akyo_フライドポテト,"음식,음식/요리,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_292a6c71-81ca-4870-b5a4-2d22ff9b84f8,https://vrchat.com/home/avatar/avtr_292a6c71-81ca-4870-b5a4-2d22ff9b84f8,avatar,0279,https://sasanoki.booth.pm/items/4796524
0280,상어 Akyo 2,akyo サメ 1․5,"동물,동물/해양생물,동물/상어,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_c27190af-0f6f-4027-8115-4b6387b5b363,https://vrchat.com/home/avatar/avtr_c27190af-0f6f-4027-8115-4b6387b5b363,avatar,0280,https://sasanoki.booth.pm/items/6577350
0281,물개 Akyo,akyo_あざらし,"동물,동물/해양생물,동물/물범,Booth,Booth/아바타",,ささのき,https://vrchat.com/home/avatar/avtr_2de21ec9-a274-4341-af85-ef277b5de543,https://vrchat.com/home/avatar/avtr_2de21ec9-a274-4341-af85-ef277b5de543,avatar,0281,https://sasanoki.booth.pm/items/5096898
0282,키즈 Akyo,akyo_kids,"패션,패션/모자,반창고,연령층,연령층/어린이,Booth,Booth/아바타",Akyo도 파랬다,ささのき,https://vrchat.com/home/avatar/avtr_372cb668-9809-4dac-91ec-2d1c500a19a1,https://vrchat.com/home/avatar/avtr_372cb668-9809-4dac-91ec-2d1c500a19a1,avatar,0282,https://sasanoki.booth.pm/items/4949226
0283,낫토 Akyo,akyo_nattou,"음식,음식/채소,음식/요리",,ささのき,https://vrchat.com/home/avatar/avtr_31aab10f-628a-4a16-b1c6-c7b3ffcb97d7,https://vrchat.com/home/avatar/avtr_31aab10f-628a-4a16-b1c6-c7b3ffcb97d7,avatar,0283,
0284,해파리 Akyo,akyo_kurage,"동물,동물/해양생물,동물/해파리,Booth,Booth/아바타",심해로부터의 메시지,ささのき,https://vrchat.com/home/avatar/avtr_d448a9fb-e941-4c35-b61b-846bd4aeb5ed,https://vrchat.com/home/avatar/avtr_d448a9fb-e941-4c35-b61b-846bd4aeb5ed,avatar,0284,https://sasanoki.booth.pm/items/5096942
