ID,Nickname,AvatarName,Category,Comment,Author,AvatarURL,SourceURL,EntryType,DisplaySerial,BoothURL
0208,Ghost Akyo,akyo_ghost 3․0,"Fictional Being,Fictional Being/Yokai・Ghost",The progenitor of the Ghost Series,ささのき,https://vrchat.com/home/avatar/avtr_34834487-1367-4c24-baea-5e2e3fd6d5da,https://vrchat.com/home/avatar/avtr_34834487-1367-4c24-baea-5e2e3fd6d5da,avatar,,
0209,Franken Akyo,akyo_フランケン,"Season・Event,Season・Event/Halloween,Fictional Being,Fictional Being/Yokai・Ghost",,ささのき,https://vrchat.com/home/avatar/avtr_9c86e679-6d0e-4a64-8aec-a666c0bb3127,https://vrchat.com/home/avatar/avtr_9c86e679-6d0e-4a64-8aec-a666c0bb3127,avatar,,
0210,Mummy Akyo,akyo_ミイラ,"Season・Event,Season・Event/Halloween,Fictional Being,Fictional Being/Yokai・Ghost",,ささのき,https://vrchat.com/home/avatar/avtr_c1a939ff-b601-46ad-8041-49948e8d04f9,https://vrchat.com/home/avatar/avtr_c1a939ff-b601-46ad-8041-49948e8d04f9,avatar,,
0211,Sweet Potato Akyo,akyo_サツマイモ,akyo,,ささのき,https://vrchat.com/home/avatar/avtr_6e236506-58d9-410e-99d6-344527f6b7dd,https://vrchat.com/home/avatar/avtr_6e236506-58d9-410e-99d6-344527f6b7dd,avatar,,https://booth.pm/ja/items/3109079
0212,Coat Fox Akyo,akyo_coat,akyo,,ささのき,https://vrchat.com/home/avatar/avtr_20553520-5c47-41cf-9815-1c160e1a8cfd,https://vrchat.com/home/avatar/avtr_20553520-5c47-41cf-9815-1c160e1a8cfd,avatar,,https://booth.pm/ja/items/2573111
0213,Lion Dance Akyo,akyo_sisimai,akyo,Attack the Evil Kid Akyo,ささのき,https://vrchat.com/home/avatar/avtr_3f41cb57-4272-4f6a-8091-e4c5c9dfcedf,https://vrchat.com/home/avatar/avtr_3f41cb57-4272-4f6a-8091-e4c5c9dfcedf,avatar,,https://booth.pm/ja/items/2610875
0214,Shrine Maiden Fox Akyo,akyo_miko,akyo,,ささのき,https://vrchat.com/home/avatar/avtr_a0c16e22-fb58-4040-b58b-bcce4ce9ffa1,https://vrchat.com/home/avatar/avtr_a0c16e22-fb58-4040-b58b-bcce4ce9ffa1,avatar,,https://sasanoki.booth.pm/items/3200716
0215,Sheep Akyo,akyo_sheep,"Animal,Animal/Sheep,Quadruped",,ささのき,https://vrchat.com/home/avatar/avtr_d70abf49-48d4-47aa-ba54-018671093563,https://vrchat.com/home/avatar/avtr_d70abf49-48d4-47aa-ba54-018671093563,avatar,,
0216,Low-Poly Fox Akyo,akyo_狐ローポリ,"Animal,Animal/Fox,Low-poly",,ささのき,https://vrchat.com/home/avatar/avtr_298de4f3-d106-4742-a795-7442cd7bd5cd,https://vrchat.com/home/avatar/avtr_298de4f3-d106-4742-a795-7442cd7bd5cd,avatar,,
0217,Among Akyo,akyo_among,"Parody,Parody/Among Us",,ささのき,https://vrchat.com/home/avatar/avtr_1e9aed2c-daed-4b61-a2c0-71a5f6805432,https://vrchat.com/home/avatar/avtr_1e9aed2c-daed-4b61-a2c0-71a5f6805432,avatar,,
0218,Egyptian Pharaoh Akyo,akyo_ファラオ,"History,Country,Country/Egypt,Role・Status,Role・Status/Royalty,Ruler",,ささのき,https://vrchat.com/home/avatar/avtr_e2e08913-bd24-4e64-9175-5eefc0d5cf32,https://vrchat.com/home/avatar/avtr_e2e08913-bd24-4e64-9175-5eefc0d5cf32,avatar,,
0219,Fox Taiyaki Akyo,akyo_taiyaki,"Animal,Animal/Fox,Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_ceeb309c-1a40-4428-b40a-b2db5c5c926c,https://vrchat.com/home/avatar/avtr_ceeb309c-1a40-4428-b40a-b2db5c5c926c,avatar,,
0220,Shiba Inu Akyo,akyo_dog,"Animal,Animal/Dog",,ささのき,https://vrchat.com/home/avatar/avtr_79c61874-9523-4be9-9518-84a00a31b685,https://vrchat.com/home/avatar/avtr_79c61874-9523-4be9-9518-84a00a31b685,avatar,,
0221,Corn Akyo,akyo_Corn,akyo&畑,,ささのき,https://vrchat.com/home/avatar/avtr_18a4a48c-eb45-4023-bc8c-c9f708f5997e,https://vrchat.com/home/avatar/avtr_18a4a48c-eb45-4023-bc8c-c9f708f5997e,avatar,,https://booth.pm/ja/items/3145248
0222,Pirate Akyo,akyo_kaizoku,Role・Status,,ささのき,https://vrchat.com/home/avatar/avtr_f02535d3-5b8a-4589-a468-a129f002c45b,https://vrchat.com/home/avatar/avtr_f02535d3-5b8a-4589-a468-a129f002c45b,avatar,,
0223,Fox Akyo V2,akyo_fox V2,akyo,,ささのき,https://vrchat.com/home/avatar/avtr_270596d5-eb6c-49f0-8e3e-547b8ad5dfad,https://vrchat.com/home/avatar/avtr_270596d5-eb6c-49f0-8e3e-547b8ad5dfad,avatar,,https://sasanoki.booth.pm/items/3245659
0224,Carrot Akyo,akyo_にんじん,"Food,Food/Vegetable",,ささのき,https://vrchat.com/home/avatar/avtr_0375af58-540b-4fe5-bfab-6d7b5212350b,https://vrchat.com/home/avatar/avtr_0375af58-540b-4fe5-bfab-6d7b5212350b,avatar,,
0225,Cleaning Akyo,akyo___おそうじ 0․303,"Role・Status,Daily Necessities",,ささのき,https://vrchat.com/home/avatar/avtr_4aa294f8-df3e-447b-b5d1-9753663a69e3,https://vrchat.com/home/avatar/avtr_4aa294f8-df3e-447b-b5d1-9753663a69e3,avatar,,
0226,Tiger Akyo,akyo_tora,akyo,,ささのき,https://vrchat.com/home/avatar/avtr_ac962bce-4567-4cbd-b25c-be16058a19cd,https://vrchat.com/home/avatar/avtr_ac962bce-4567-4cbd-b25c-be16058a19cd,avatar,,https://sasanoki.booth.pm/items/3528166
0227,Furisode Fox Akyo,きつねkyo_振袖,"Animal,Animal/Fox,Season・Event,Season・Event/New Year",A is not present,ささのき,https://vrchat.com/home/avatar/avtr_0d6f6089-2fda-4125-86ce-30d53ac2e548,https://vrchat.com/home/avatar/avtr_0d6f6089-2fda-4125-86ce-30d53ac2e548,avatar,,
0228,Nine-Tailed Fox Akyo,akyo_fox9 1․55,akyo,She's also wearing a yukata.,ささのき,https://vrchat.com/home/avatar/avtr_347af16a-3802-4214-846c-f027276410df,https://vrchat.com/home/avatar/avtr_347af16a-3802-4214-846c-f027276410df,avatar,,https://sasanoki.booth.pm/items/3869367
0229,Fried Akyo,akyo_Fried 1․4,akyo,Fried shrimp?,ささのき,https://vrchat.com/home/avatar/avtr_43a755ef-8725-43bd-81c8-9c60b817cf0f,https://vrchat.com/home/avatar/avtr_43a755ef-8725-43bd-81c8-9c60b817cf0f,avatar,,https://sasanoki.booth.pm/items/3923155
0230,Maid Fox Akyo,akyo___メイド 1․74,akyo,,ささのき,https://vrchat.com/home/avatar/avtr_b6d06215-a01a-44f7-abfe-f9ef5d57b1db,https://vrchat.com/home/avatar/avtr_b6d06215-a01a-44f7-abfe-f9ef5d57b1db,avatar,,https://sasanoki.booth.pm/items/3999366
0231,Shaved Ice Akyo,akyo_かき氷 1․061,akyo,Color changeable,ささのき,https://vrchat.com/home/avatar/avtr_6fa94c58-2222-4f99-8fa1-b10790a8da27,https://vrchat.com/home/avatar/avtr_6fa94c58-2222-4f99-8fa1-b10790a8da27,avatar,,https://sasanoki.booth.pm/items/3991476
0232,Infantry Akyo,akyo__歩兵,"Role・Status,Role・Status/Soldier",Is green mint chocolate?,ささのき,https://vrchat.com/home/avatar/avtr_44db453a-6048-4c21-b993-4dd3717bfc1d,https://vrchat.com/home/avatar/avtr_44db453a-6048-4c21-b993-4dd3717bfc1d,avatar,,
0233,Glasses Akyo,akyo__papipo 1․01,"Fashion,Fashion/Glasses,Parody,Parody/Person",Is there an original source?,ささのき,https://vrchat.com/home/avatar/avtr_f68c924d-b93d-4d59-ba31-5d12abfe5a0f,https://vrchat.com/home/avatar/avtr_f68c924d-b93d-4d59-ba31-5d12abfe5a0f,avatar,,
0234,Chinese Cabbage Akyo,akyo_hakusai 1․03,"Food,Food/Vegetable",,ささのき,https://vrchat.com/home/avatar/avtr_c293ac43-7343-4c37-a7a2-f36a6e3c3c9e,https://vrchat.com/home/avatar/avtr_c293ac43-7343-4c37-a7a2-f36a6e3c3c9e,avatar,,
0235,Bamboo Shoot Akyo,akyo_たけのこ,"Food,Food/Vegetable",,ささのき,https://vrchat.com/home/avatar/avtr_6ecd7341-b642-4ae7-bc6e-90641ae1c48e,https://vrchat.com/home/avatar/avtr_6ecd7341-b642-4ae7-bc6e-90641ae1c48e,avatar,,https://sasanoki.booth.pm/items/4385559
0236,Pizza Akyo,akyo__pizza,"Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_4fd7301c-e773-4b61-b8be-d8b9bbff2c8b,https://vrchat.com/home/avatar/avtr_4fd7301c-e773-4b61-b8be-d8b9bbff2c8b,avatar,,https://sasanoki.booth.pm/items/4385761
0237,Dracula Akyo,akyo__Helloween,"Season・Event,Season・Event/Halloween,Fictional Being,Fictional Being/Yokai・Ghost",,ささのき,https://vrchat.com/home/avatar/avtr_839891c0-f3a2-4338-b071-a25a423d2567,https://vrchat.com/home/avatar/avtr_839891c0-f3a2-4338-b071-a25a423d2567,avatar,,
0238,Ghost Fox Akyo,ローポリきつねyu-rei,"Animal,Animal/Fox,Season・Event,Season・Event/Halloween,Fictional Being,Fictional Being/Yokai・Ghost,Low-poly","Status unknown, needs confirmation",ささのき,https://vrchat.com/home/avatar/avtr_bd6c9d1b-c6da-4d2a-9ebc-ce4453c94dd5,https://vrchat.com/home/avatar/avtr_bd6c9d1b-c6da-4d2a-9ebc-ce4453c94dd5,avatar,,https://sasanoki.booth.pm/items/4314189
0239,Idol Fox Akyo,akyo きつねidol,"Animal,Animal/Fox,Role・Status,Pretty",,ささのき,https://vrchat.com/home/avatar/avtr_f9bb0395-8436-4dd9-b753-1d3555ebf798,https://vrchat.com/home/avatar/avtr_f9bb0395-8436-4dd9-b753-1d3555ebf798,avatar,,
0240,Baked Sweet Potato Akyo,akyo_yakiimo,"Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_8af73583-7ef5-418f-b283-2f904168be1d,https://vrchat.com/home/avatar/avtr_8af73583-7ef5-418f-b283-2f904168be1d,avatar,,
0241,Chair Akyo,akyo_isu,Appliances・Furniture,Kid Akyo!?,ささのき,https://vrchat.com/home/avatar/avtr_c1407fbf-592f-4ef7-b332-df0b88761f3e,https://vrchat.com/home/avatar/avtr_c1407fbf-592f-4ef7-b332-df0b88761f3e,avatar,,
0242,Traveling Fox Akyo / Poncho Fox Akyo,fox pontyo 0․4,"Animal,Animal/Fox,Fashion,Environment・Weather,Environment・Weather/Rain",,ささのき,https://vrchat.com/home/avatar/avtr_b32ab8eb-a15b-416f-ae7b-2ee4a1b5b9a7,https://vrchat.com/home/avatar/avtr_b32ab8eb-a15b-416f-ae7b-2ee4a1b5b9a7,avatar,,
0243,Cat Akyo,akyo_cat 1․07,"Animal,Animal/Cat",,ささのき,https://vrchat.com/home/avatar/avtr_c875e748-aa41-43b7-bc72-b4f2744c460c,https://vrchat.com/home/avatar/avtr_c875e748-aa41-43b7-bc72-b4f2744c460c,avatar,,https://sasanoki.booth.pm/items/4385678
0244,Husky Akyo,akyo_husky,"Animal,Animal/Dog",This is a dog.,ささのき,https://vrchat.com/home/avatar/avtr_889f3ebc-bd9d-4cff-bdee-1ceea7fe2485,https://vrchat.com/home/avatar/avtr_889f3ebc-bd9d-4cff-bdee-1ceea7fe2485,avatar,,https://sasanoki.booth.pm/items/4598090
0245,Sweet Red Bean Soup Akyo,akyo_osiruko,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_83f28034-4486-424e-8b6a-e57d6881596f,https://vrchat.com/home/avatar/avtr_83f28034-4486-424e-8b6a-e57d6881596f,avatar,,
0246,Fox Udon Akyo,akyo_fox_udon,"Animal,Animal/Fox,Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_34e805c0-2030-4fba-b60b-5225fa62c893,https://vrchat.com/home/avatar/avtr_34e805c0-2030-4fba-b60b-5225fa62c893,avatar,,https://sasanoki.booth.pm/items/4598115
0247,Cherry Blossom Fox Akyo,akyo fox sakura,"Animal,Animal/Fox,Plant",,ささのき,https://vrchat.com/home/avatar/avtr_44f31d4e-bb9e-4979-9034-9fe48c6474ad,https://vrchat.com/home/avatar/avtr_44f31d4e-bb9e-4979-9034-9fe48c6474ad,avatar,,https://sasanoki.booth.pm/items/4614637
0248,Summer Fox Akyo,akyo fox summer,"Animal,Animal/Fox,Season・Event",,ささのき,https://vrchat.com/home/avatar/avtr_b75e7aea-f210-4a94-85be-6ee2a23d4c94,https://vrchat.com/home/avatar/avtr_b75e7aea-f210-4a94-85be-6ee2a23d4c94,avatar,,
0249,Cabbage Akyo,akyo_kyabetu,"Food,Food/Vegetable",,ささのき,https://vrchat.com/home/avatar/avtr_3e671ca8-dcb1-49ed-97ad-5e60e03397bd,https://vrchat.com/home/avatar/avtr_3e671ca8-dcb1-49ed-97ad-5e60e03397bd,avatar,,https://sasanoki.booth.pm/items/4677475
0250,Watermelon Akyo,akyo_スイカ,"Food,Food/Fruit",,ささのき,https://vrchat.com/home/avatar/avtr_3f5597aa-0b86-4280-b5e1-c109b2ced0b7,https://vrchat.com/home/avatar/avtr_3f5597aa-0b86-4280-b5e1-c109b2ced0b7,avatar,,https://sasanoki.booth.pm/items/4677504
0251,HorseAkyo,akyo_uma,"Animal,Animal/Horse,Quadruped,Season・Event,Season・Event/New Year",,ささのき,https://vrchat.com/home/avatar/avtr_2134f6da-1d71-4c56-9061-3a3f9d9f445e,https://vrchat.com/home/avatar/avtr_2134f6da-1d71-4c56-9061-3a3f9d9f445e,avatar,,https://sasanoki.booth.pm/items/4643390
0252,Hot Dog Akyo,akyo_hotdog,"Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_0f8b848e-5ade-4e1b-8e3f-ac6de38fa6c2,https://vrchat.com/home/avatar/avtr_0f8b848e-5ade-4e1b-8e3f-ac6de38fa6c2,avatar,,https://sasanoki.booth.pm/items/4661196
0253,Construction Site Cat Akyo,akyo_ねこG,"Animal,Animal/Cat",,ささのき,https://vrchat.com/home/avatar/avtr_f7a7832b-a037-4d97-9b99-713a680366b5,https://vrchat.com/home/avatar/avtr_f7a7832b-a037-4d97-9b99-713a680366b5,avatar,,
0254,Chili Pepper Akyo,akyo_tougarasi,"Food,Food/Vegetable",,ささのき,https://vrchat.com/home/avatar/avtr_1c6cba9c-259a-4d28-84d2-c3aec1a22cff,https://vrchat.com/home/avatar/avtr_1c6cba9c-259a-4d28-84d2-c3aec1a22cff,avatar,,
0255,Triceratops Akyo,akyo_トリケラ,"Animal,Animal/Dinosaur,Quadruped",,ささのき,https://vrchat.com/home/avatar/avtr_ca7aed34-d6f0-42d1-bd93-bf97447e3c06,https://vrchat.com/home/avatar/avtr_ca7aed34-d6f0-42d1-bd93-bf97447e3c06,avatar,,https://sasanoki.booth.pm/items/4643196
0256,Stegosaurus Akyo,akyo_sutego,"Animal,Animal/Dinosaur,Quadruped",,ささのき,https://vrchat.com/home/avatar/avtr_a1b7da99-1ac6-4374-9d2f-40d896dd8722,https://vrchat.com/home/avatar/avtr_a1b7da99-1ac6-4374-9d2f-40d896dd8722,avatar,,https://sasanoki.booth.pm/items/4643274
0257,Pteranodon Akyo,akyo_putera,"Animal,Animal/Dinosaur",,ささのき,https://vrchat.com/home/avatar/avtr_b8ac1e0d-54b4-4bac-9070-3a3cecd9b8d2,https://vrchat.com/home/avatar/avtr_b8ac1e0d-54b4-4bac-9070-3a3cecd9b8d2,avatar,,https://sasanoki.booth.pm/items/4643328
0258,Hot Dog Fox Akyo,akyo_hotfox,"Animal,Animal/Fox,Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_cbbfe341-412e-46ee-ae10-8f0e36bfba41,https://vrchat.com/home/avatar/avtr_cbbfe341-412e-46ee-ae10-8f0e36bfba41,avatar,,https://sasanoki.booth.pm/items/4677415
0259,T-Rex Akyo,akyo_ティラノ,"Animal,Animal/Dinosaur",,ささのき,https://vrchat.com/home/avatar/avtr_f0c70f5a-be7a-4d0a-a5ae-7f59e09e7e0e,https://vrchat.com/home/avatar/avtr_f0c70f5a-be7a-4d0a-a5ae-7f59e09e7e0e,avatar,,https://sasanoki.booth.pm/items/4742866
0260,Panda Akyo,akyo_panda,"Animal,Animal/Panda",,ささのき,https://vrchat.com/home/avatar/avtr_8c04b666-3c8d-47c4-af8f-3d687f0ab4a8,https://vrchat.com/home/avatar/avtr_8c04b666-3c8d-47c4-af8f-3d687f0ab4a8,avatar,,https://sasanoki.booth.pm/items/4661247
0261,Pineapple Akyo,akyo_pain,"Food,Food/Fruit",,ささのき,https://vrchat.com/home/avatar/avtr_8a91dedb-a60e-43b4-b319-114b880a1ac9,https://vrchat.com/home/avatar/avtr_8a91dedb-a60e-43b4-b319-114b880a1ac9,avatar,,https://sasanoki.booth.pm/items/4677560
0262,Snake Akyo,akyo_hebi,"Animal,Animal/Snake",,ささのき,https://vrchat.com/home/avatar/avtr_9053fd92-d3f7-4182-ab55-f0d09d61c959,https://vrchat.com/home/avatar/avtr_9053fd92-d3f7-4182-ab55-f0d09d61c959,avatar,,
0263,Paper Akyo,akyo_paper,"Material・Raw Material,Material・Raw Material/Plant,Material・Raw Material/Plant/Wood",,ささのき,https://vrchat.com/home/avatar/avtr_f2ad9aca-efab-4ea1-a4f3-f34ef46bfa12,https://vrchat.com/home/avatar/avtr_f2ad9aca-efab-4ea1-a4f3-f34ef46bfa12,avatar,,
0264,Sleepwear Cat Akyo,akyo_fox nemaki,"Animal,Animal/Fox",,ささのき,https://vrchat.com/home/avatar/avtr_6a9e2984-e3a7-4426-b92b-e1c448606b17,https://vrchat.com/home/avatar/avtr_6a9e2984-e3a7-4426-b92b-e1c448606b17,avatar,,
0265,Pancake Akyo,akyo_hotcake,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_ffc9372b-9cce-4091-ac7f-a2cb4ce4f88a,https://vrchat.com/home/avatar/avtr_ffc9372b-9cce-4091-ac7f-a2cb4ce4f88a,avatar,,
0266,Rice DumplingAkyo,akyo_siratama,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_6759971b-6684-4d9d-92a8-ab5a0fb5cd95,https://vrchat.com/home/avatar/avtr_6759971b-6684-4d9d-92a8-ab5a0fb5cd95,avatar,,
0267,Pon de Ring Akyo,akyo_ponde,"Food,Food/Sweets,Parody,Parody/Mister Donut",The pão de queijo part is edible.,ささのき,https://vrchat.com/home/avatar/avtr_2e8b058d-2b4b-47c7-bd7b-7088cb5435aa,https://vrchat.com/home/avatar/avtr_2e8b058d-2b4b-47c7-bd7b-7088cb5435aa,avatar,,
0268,Yokan Akyo,akyo_youkan,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_2799de37-6347-493f-9bef-27e967a45f5c,https://vrchat.com/home/avatar/avtr_2799de37-6347-493f-9bef-27e967a45f5c,avatar,,
0269,Sleepwear Cat Akyo,akyo_neko nemaki,"Animal,Animal/Cat",,ささのき,https://vrchat.com/home/avatar/avtr_241fca99-5913-43a4-a6b8-3a10bc3032cf,https://vrchat.com/home/avatar/avtr_241fca99-5913-43a4-a6b8-3a10bc3032cf,avatar,,
0270,Castella Akyo,akyo_kasutera,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_5796cdd8-2824-4dea-89e5-50172e7a1cd0,https://vrchat.com/home/avatar/avtr_5796cdd8-2824-4dea-89e5-50172e7a1cd0,avatar,,
0271,Takoyaki Akyo,akyo_takosan,"Food,Food/Bento",,ささのき,https://vrchat.com/home/avatar/avtr_afaee0d9-533e-4c9a-82f7-48e630981436,https://vrchat.com/home/avatar/avtr_afaee0d9-533e-4c9a-82f7-48e630981436,avatar,,
0272,Mayonnaise Akyo,akyo_mayo,Seasoning,,ささのき,https://vrchat.com/home/avatar/avtr_f9b08bbe-8e8e-41fd-9534-7f03034d7c21,https://vrchat.com/home/avatar/avtr_f9b08bbe-8e8e-41fd-9534-7f03034d7c21,avatar,,
0273,Gyoza Akyo,akyo_ギョーザ,"Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_77714ec2-1569-40d8-be0c-235b51c1f6b1,https://vrchat.com/home/avatar/avtr_77714ec2-1569-40d8-be0c-235b51c1f6b1,avatar,,https://sasanoki.booth.pm/items/5096908
0274,Cup Ice Cream Akyo,akyo_cup ice,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_ab3e1fd3-aa53-494b-b4aa-029d5e92eb91,https://vrchat.com/home/avatar/avtr_ab3e1fd3-aa53-494b-b4aa-029d5e92eb91,avatar,,
0275,Ramen Akyo,akyo_ramen,"Food,Food/Dish",Cup Noodles Akyo?,ささのき,https://vrchat.com/home/avatar/avtr_ed372625-8a2f-434d-a1b3-bf79322e74a6,https://vrchat.com/home/avatar/avtr_ed372625-8a2f-434d-a1b3-bf79322e74a6,avatar,,
0276,Battery Akyo,akyo_battery,Electronic,,ささのき,https://vrchat.com/home/avatar/avtr_38e5ac72-b0ca-4386-aba6-85240b34ab56,https://vrchat.com/home/avatar/avtr_38e5ac72-b0ca-4386-aba6-85240b34ab56,avatar,,
0277,Dango Akyo,akyo_dango,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_9fcb7d2b-037e-4985-b6da-5fb40f9a5c20,https://vrchat.com/home/avatar/avtr_9fcb7d2b-037e-4985-b6da-5fb40f9a5c20,avatar,,
0278,Letter Pack Akyo,akyo_Lpack,Gift,Letter Pack Akyo?,ささのき,https://vrchat.com/home/avatar/avtr_2434121e-3e7d-4595-b57d-c5bdffb56fb9,https://vrchat.com/home/avatar/avtr_2434121e-3e7d-4595-b57d-c5bdffb56fb9,avatar,,
0279,French Fries Akyo,akyo_フライドポテト,"Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_292a6c71-81ca-4870-b5a4-2d22ff9b84f8,https://vrchat.com/home/avatar/avtr_292a6c71-81ca-4870-b5a4-2d22ff9b84f8,avatar,,https://sasanoki.booth.pm/items/4796524
0280,Shark Akyo 2,akyo サメ 1․5,"Animal,Animal/Marine Life,Animal/Shark",,ささのき,https://vrchat.com/home/avatar/avtr_c27190af-0f6f-4027-8115-4b6387b5b363,https://vrchat.com/home/avatar/avtr_c27190af-0f6f-4027-8115-4b6387b5b363,avatar,,
0281,Seal Akyo,akyo_あざらし,"Animal,Animal/Marine Life,Animal/Seal",,ささのき,https://vrchat.com/home/avatar/avtr_2de21ec9-a274-4341-af85-ef277b5de543,https://vrchat.com/home/avatar/avtr_2de21ec9-a274-4341-af85-ef277b5de543,avatar,,https://sasanoki.booth.pm/items/5096898
0282,Kid Akyo,akyo_kids,"Fashion,Fashion/Hat,Bandage,Age Group,Age Group/Child",Akyo was also blue.,ささのき,https://vrchat.com/home/avatar/avtr_372cb668-9809-4dac-91ec-2d1c500a19a1,https://vrchat.com/home/avatar/avtr_372cb668-9809-4dac-91ec-2d1c500a19a1,avatar,,https://sasanoki.booth.pm/items/4949226
0283,Natto Akyo,akyo_nattou,"Food,Food/Vegetable,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_31aab10f-628a-4a16-b1c6-c7b3ffcb97d7,https://vrchat.com/home/avatar/avtr_31aab10f-628a-4a16-b1c6-c7b3ffcb97d7,avatar,,
0284,Jellyfish Akyo,akyo_kurage,"Animal,Animal/Marine Life,Animal/Jellyfish",Message from the Deep Sea,ささのき,https://vrchat.com/home/avatar/avtr_d448a9fb-e941-4c35-b61b-846bd4aeb5ed,https://vrchat.com/home/avatar/avtr_d448a9fb-e941-4c35-b61b-846bd4aeb5ed,avatar,,https://sasanoki.booth.pm/items/5096942
0285,Eraser Akyo,akyo_kesigomu,"Daily Necessities,School,Material・Raw Material,Shape・Texture,Shape・Texture/Soft",,ささのき,https://vrchat.com/home/avatar/avtr_5c5210ce-ba4a-495b-a620-f843847a61d9,https://vrchat.com/home/avatar/avtr_5c5210ce-ba4a-495b-a620-f843847a61d9,avatar,,
0286,Jiangshi Akyo,akyo_キョンシー,"Season・Event,Season・Event/Halloween,Fictional Being,Fictional Being/Yokai・Ghost",,ささのき,https://vrchat.com/home/avatar/avtr_99abe0dd-2e1f-424a-bd8c-84f93c0294bf,https://vrchat.com/home/avatar/avtr_99abe0dd-2e1f-424a-bd8c-84f93c0294bf,avatar,,
0287,Shampoo Akyo,akyo_シャンプー,"Daily Necessities,Equipment,Equipment/Bath",,ささのき,https://vrchat.com/home/avatar/avtr_c41de7a4-73f5-49bd-bc9b-7318aea4a628,https://vrchat.com/home/avatar/avtr_c41de7a4-73f5-49bd-bc9b-7318aea4a628,avatar,,
0288,Brachiosaurus Akyo,akyo_ブラキオ,"Animal,Animal/Dinosaur,Quadruped",,ささのき,https://vrchat.com/home/avatar/avtr_6928d36e-778f-492e-b6f8-bd257734b4da,https://vrchat.com/home/avatar/avtr_6928d36e-778f-492e-b6f8-bd257734b4da,avatar,,https://sasanoki.booth.pm/items/4742834
0289,Koinobori Akyo,akyo_こいのぼり,Season・Event,,ささのき,https://vrchat.com/home/avatar/avtr_ea2ed319-cb2d-4501-8577-a1ca0b256e7d,https://vrchat.com/home/avatar/avtr_ea2ed319-cb2d-4501-8577-a1ca0b256e7d,avatar,,
0290,Kashiwa Mochi Akyo,akyo_かしわもち,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_757a5fdc-57ae-41f5-9454-b1ab014ac0b1,https://vrchat.com/home/avatar/avtr_757a5fdc-57ae-41f5-9454-b1ab014ac0b1,avatar,,https://sasanoki.booth.pm/items/4742778
0291,Plesiosaurus Akyo,akyo_プレシオ,"Animal,Animal/Dinosaur,Quadruped",,ささのき,https://vrchat.com/home/avatar/avtr_f24f0b20-f2b0-473f-b740-251916488e6c,https://vrchat.com/home/avatar/avtr_f24f0b20-f2b0-473f-b740-251916488e6c,avatar,,https://sasanoki.booth.pm/items/4742834
0292,Teru Teru Bozu Akyo,akyo_teruteru,Season・Event,,ささのき,https://vrchat.com/home/avatar/avtr_cf8979e0-2d07-4ead-842b-dc365a4bfd9e,https://vrchat.com/home/avatar/avtr_cf8979e0-2d07-4ead-842b-dc365a4bfd9e,avatar,,
0293,Paper Lantern Akyo,akyo_tyoutin,"Animal,Animal/Marine Life,Animal/Fish",,ささのき,https://vrchat.com/home/avatar/avtr_759551f7-91be-42c0-b129-1cf046076d21,https://vrchat.com/home/avatar/avtr_759551f7-91be-42c0-b129-1cf046076d21,avatar,,
0294,Wild Boar Akyo,akyo_いのしし,"Animal,Animal/Boar",,ささのき,https://vrchat.com/home/avatar/avtr_96eb5ab1-9b0d-4433-becc-deb417cfff31,https://vrchat.com/home/avatar/avtr_96eb5ab1-9b0d-4433-becc-deb417cfff31,avatar,,
0295,Sunflower Akyo,akyo_himawari,Plant,,ささのき,https://vrchat.com/home/avatar/avtr_fec77d90-2cf2-489f-bcf0-bf801cf3a8e6,https://vrchat.com/home/avatar/avtr_fec77d90-2cf2-489f-bcf0-bf801cf3a8e6,avatar,,
0296,Toast Fox Akyo,akyo_きつねトースト,"Animal,Animal/Fox",,ささのき,https://vrchat.com/home/avatar/avtr_e7f025f3-5e4d-4600-80e1-6ce8739fd929,https://vrchat.com/home/avatar/avtr_e7f025f3-5e4d-4600-80e1-6ce8739fd929,avatar,,https://sasanoki.booth.pm/items/4761391
